"Run ID","User ID","User Name","Category","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"8m72nd4z","18v9nexl","feasel","No Cape, No Starworld","0","36.0","33.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8m72nd4z","2012-06-06"
"wzpg6pvz","68wk3oq8","Seathorne","All Castles","0","35.0","5.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/wzpg6pvz","2016-05-14"
"nz1qn89y","dx3qrr7j","SDQuad6","11 Exit","0","11.0","40.17","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/nz1qn89y","2016-05-15"
"7ylnxenz","qj2y3nl8","Luminight","11 Exit","0","12.0","29.45","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/7ylnxenz","2016-05-16"
"2ywvxo9z","qjn5p2jm","GreenDeathFlavor","Small Only","0","15.0","11.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/2ywvxo9z","2016-05-14"
"pm3lj4qm","98rl5381","rezephos","Small Only","0","15.0","2.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/pm3lj4qm","2016-05-16"
"oy2jn9wz","kjp44o5j","Mysterioun","0 Exit","0","3.0","23.06","83exk6l5","SNES","rejected","https://www.speedrun.com/api/v1/runs/oy2jn9wz","2016-05-17"
"1zqe235z","18vm7n8l","Linkums","No Starworld","0","52.0","25.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zqe235z","2016-05-16"
"8m72e7ez","5j51ew68","333Rich333","11 Exit","0","16.0","59.23","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8m72e7ez","2016-05-17"
"wzpgk2xz","y8d395lx","bb179","11 Exit","0","13.0","36.3","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/wzpgk2xz","2016-05-18"
"kz5elwdz","qxko16m8","dm1184","11 Exit","0","11.0","33.17","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/kz5elwdz","2015-09-03"
"jy96elky","v8l66r8m","Bramz","96 Exit","1.0","24.0","30.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/jy96elky","2016-05-19"
"8y80g81m","5j51ew68","333Rich333","11 Exit","0","15.0","44.05","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8y80g81m","2016-05-19"
"1zxn0nem","kj96nwj4","IsoFrieze","96 Exit","1.0","24.0","41.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zxn0nem","2016-05-20"
"0znjgv7m","qjnz20dj","Claudiothx1138","11 Exit","0","10.0","42.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/0znjgv7m","2016-05-20"
"0znjgnlm","5j51ew68","333Rich333","11 Exit","0","14.0","4.24","7g6mx89r","3DSVC","rejected","https://www.speedrun.com/api/v1/runs/0znjgnlm","2016-05-20"
