"Run ID","User ID","User Name","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"yv996g4z","e8e3enoj","ZMistero","0","6.0","24.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yv996g4z","2020-10-12"
"z099roez","e8e3enoj","ZMistero","0","6.0","16.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z099roez","2020-10-13"
"mk88k7vm","jo31mzlj","LSTNSCRFN","0","6.0","47.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/mk88k7vm","2020-10-14"
"zxddn0ey","qj249w68","Cringe_Daisy","0","4.0","55.7","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zxddn0ey","2020-10-15"
"zxddwx5y","jo31mzlj","LSTNSCRFN","0","6.0","35.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/zxddwx5y","2020-10-15"
"y2dd2k6z","86v1mm3j","coolvastdude","3.0","59.0","29.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y2dd2k6z","2020-10-15"
"m755rk0z","qj2lgw7x","Zennan","0","8.0","56.033","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/m755rk0z","2020-10-18"
"mr949j2m","jn323o1x","Frank_","0","29.0","13.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/mr949j2m","2020-10-19"
"y2dvdq6z","xz992nr8","SaltyLance","0","1.0","37.1","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/y2dvdq6z","2020-10-20"
"me690w3z","zx7wmv87","Plyd823","0","5.0","1.0","8gejn93d","WiiU","rejected","https://www.speedrun.com/api/v1/runs/me690w3z","2020-10-21"
"me69ng3z","qj2lgw7x","Zennan","0","5.0","26.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/me69ng3z","2020-10-22"
"ylvojgnm","xz9l21r8","YUSAMA","0","12.0","39.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/ylvojgnm","2020-10-23"
"y91nw4em","zx7wmv87","Plyd823","0","5.0","1.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y91nw4em","2020-10-21"
"y8rv4dxm","1xy0d6vj","vhjvhjvjh","0","30.0","4.439","8gejn93d","WiiU","rejected","https://www.speedrun.com/api/v1/runs/y8rv4dxm","2020-10-23"
"m3gnp36z","qj2lgw7x","Zennan","0","1.0","35.8","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/m3gnp36z","2020-10-23"
"me67vj2z","qj2lgw7x","Zennan","0","1.0","33.133","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/me67vj2z","2020-10-24"
"z1or1njm","qj2lgw7x","Zennan","0","1.0","30.4","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z1or1njm","2020-10-24"
"zxdg41qy","86v1mm3j","coolvastdude","3.0","47.0","31.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zxdg41qy","2020-10-24"
"zn31r6ly","xz992nr8","SaltyLance","0","8.0","20.85","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/zn31r6ly","2020-10-25"
"yj6ggvnz","8gedom1j","ksioestacogido","0","49.0","12.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/yj6ggvnz","2020-10-25"
"zxdg5p5y","xz992nr8","SaltyLance","0","8.0","9.95","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/zxdg5p5y","2020-10-29"
"mk8gnovm","e8e3enoj","ZMistero","0","5.0","48.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mk8gnovm","2020-10-29"
"me64k60z","xz9l21r8","YUSAMA","0","11.0","25.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/me64k60z","2020-10-31"
"yj653o7z","zx7nre08","seruran_blue","0","2.0","22.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/yj653o7z","2020-10-30"
"ylvr0d2m","zx7nre08","seruran_blue","0","2.0","20.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/ylvr0d2m","2020-10-30"
"zgvrkl0z","zx7nre08","seruran_blue","0","2.0","8.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/zgvrkl0z","2020-10-30"
"me64xwqz","zx7nre08","seruran_blue","0","1.0","57.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/me64xwqz","2020-10-30"
"zpl84xnm","zx7nre08","seruran_blue","0","1.0","52.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/zpl84xnm","2020-10-30"
"mr9nex4m","zx7nre08","seruran_blue","0","1.0","45.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/mr9nex4m","2020-10-31"
"z0971q8z","zx7nre08","seruran_blue","0","2.0","15.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/z0971q8z","2020-10-30"
"y6r9lejy","zx7nre08","seruran_blue","0","2.0","9.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/y6r9lejy","2020-10-30"
"y8re1pnm","zx7nre08","seruran_blue","0","2.0","3.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/y8re1pnm","2020-10-30"
"zn30rxly","zx7nre08","seruran_blue","0","2.0","1.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/zn30rxly","2020-10-30"
"ywdk4x9z","zx7nre08","seruran_blue","0","1.0","56.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/ywdk4x9z","2020-10-30"
"yj6539nz","zx7nre08","seruran_blue","0","2.0","49.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/yj6539nz","2020-10-30"
"me64xn8z","zx7nre08","seruran_blue","0","2.0","44.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/me64xn8z","2020-10-30"
"yo36jqjy","zx7nre08","seruran_blue","0","2.0","12.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/yo36jqjy","2020-10-30"
"yd0e6v0z","zx7nre08","seruran_blue","0","2.0","3.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/yd0e6v0z","2020-10-30"
"y9135pnm","zx7nre08","seruran_blue","0","2.0","3.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/y9135pnm","2020-10-30"
"z1oxjvrm","zx7nre08","seruran_blue","0","2.0","1.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/z1oxjvrm","2020-10-30"
"m757qewz","zx7nre08","seruran_blue","0","1.0","55.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/m757qewz","2020-10-31"
"y8rer8dm","8v54lq2j","SufferingKoala","0","42.0","56.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y8rer8dm","2020-10-31"
"zgvrxxdz","e8e3enoj","ZMistero","0","5.0","39.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zgvrxxdz","2020-10-31"
"yo366d0y","qjowkp38","EmoadNomad","0","17.0","59.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yo366d0y","2020-11-01"
"yv9or4ez","e8e3enoj","ZMistero","0","5.0","31.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yv9or4ez","2020-11-01"
"z097p38z","86v1mm3j","coolvastdude","3.0","32.0","43.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z097p38z","2020-11-01"
"ywdk3j0z","qj2lgw7x","Zennan","0","5.0","23.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/ywdk3j0z","2020-11-01"
"yj65pxgz","qj2lgw7x","Zennan","0","5.0","12.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yj65pxgz","2020-11-01"
"y913xnvm","8l0rl9v8","SharpsDoubleRifle","0","1.0","57.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/y913xnvm","2020-11-01"
