"Run ID","User ID","User Name","Category","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"m3gndndz","kj9yk4nx","chocolatecake5000","Sunken City%","0","11.0","27.716","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/m3gndndz","2020-10-18"
"z1o8387m","j4rm7el8","Yandie","Any%","0","8.0","0.833","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/z1o8387m","2020-10-10"
"z096e79z","j4rm7el8","Yandie","Any%","0","8.0","0.833","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/z096e79z","2020-10-18"
"y8rvqedm","j4rm7el8","Yandie","No Teleporter Any%","0","8.0","0.833","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y8rvqedm","2020-10-18"
"y91n7qvm","18v6gnxl","baq","No Gold","0","3.0","48.3","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y91n7qvm","2020-10-18"
"y4e2183m","98rv7qj1","Denferok","Any%","0","7.0","57.866","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y4e2183m","2020-10-17"
"z0961o9z","98rv7qj1","Denferok","No Teleporter Any%","0","7.0","57.866","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/z0961o9z","2020-10-17"
"mr94e6gm","zxzyqoej","GreatStriker","Any%","0","4.0","18.16","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/mr94e6gm","2020-10-19"
"y2dv12jz","zxzq79xq","krille71","Sunken City%","0","10.0","4.7","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y2dv12jz","2020-10-19"
"z0961djz","zxzq79xq","krille71","No Gold","0","10.0","4.7","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/z0961djz","2020-10-19"
"y2dv5q6z","kj9yk4nx","chocolatecake5000","No Gold","0","7.0","25.5","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y2dv5q6z","2020-10-19"
"z096534z","kj9yk4nx","chocolatecake5000","Low% No Gold","0","7.0","25.5","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/z096534z","2020-10-19"
"zgvxwvdz","pj0ep4m8","d_tea","All Shortcuts + Tiamat","0","21.0","5.73","nzelkr6q","Playstation 4","verified","https://www.speedrun.com/api/v1/runs/zgvxwvdz","2020-10-19"
"z0965xoz","kj9yk4nx","chocolatecake5000","Sunken City%","0","9.0","50.566","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/z0965xoz","2020-10-19"
"m3gn5eqz","18v6gnxl","baq","Low%","0","5.0","3.366","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/m3gn5eqz","2020-10-19"
"y8rvr15m","kj9yk4nx","chocolatecake5000","All Shortcuts + Tiamat","0","23.0","41.0","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y8rvr15m","2020-10-19"
"z1o8owrm","48glr97x","TheNitromeFan","Any%","0","8.0","26.183","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/z1o8owrm","2020-10-19"
"mk878j5m","48glr97x","TheNitromeFan","No Gold","0","8.0","26.183","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/mk878j5m","2020-10-19"
"m7585rwz","48glr97x","TheNitromeFan","No Teleporter Any%","0","8.0","26.183","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/m7585rwz","2020-10-19"
"mr94937m","zxzyqoej","GreatStriker","No Teleporter Any%","0","6.0","26.933","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/mr94937m","2020-10-19"
"zpl3348m","18v6gnxl","baq","Sunken City%","0","9.0","14.616","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/zpl3348m","2020-10-19"
"yj611woz","86vvgp5j","kobs92","Any%","0","3.0","54.65","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/yj611woz","2020-10-19"
"ylvoolxm","86vvgp5j","kobs92","No Teleporter Any%","0","3.0","54.65","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/ylvoolxm","2020-10-19"
"yj611q7z","zx7gmz0x","ix","No Gold","0","6.0","53.4","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/yj611q7z","2020-10-20"
"zgvxx60z","zx7gmz0x","ix","Low% No Gold","0","6.0","53.4","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/zgvxx60z","2020-10-20"
