"Run ID","User ID","User Name","Category","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"1zxp4ney","98rre381","Storster","Any%","0","5.0","28.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/1zxp4ney","2017-01-10"
"jy9g242m","1xylzrzj","TheCherryPoint","Any%","0","5.0","15.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/jy9g242m","2017-01-11"
"7z021lem","98r2y03x","SoloQ","Minus World Ending","0","2.0","40.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/7z021lem","2017-01-11"
"wzpv4dgz","qxk43g6j","AD2","Any% All-Stars","0","5.0","15.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/wzpv4dgz","2017-01-12"
"8y8l1pxm","kjpo74k8","BBoyBaggens","Any%","0","5.0","58.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/8y8l1pxm","2006-04-11"
"9medx22y","18qmr7xn","pompy","Any%","0","5.0","7.0","jm95z9ol","NES","rejected","https://www.speedrun.com/api/v1/runs/9medx22y","2017-01-11"
"emkx3l3z","v8l4r04j","JeremyMKW","Minus World Ending","0","2.0","47.3","mr6k409z","FDS","verified","https://www.speedrun.com/api/v1/runs/emkx3l3z","2017-01-12"
"8yve6jem","v8l4r04j","JeremyMKW","Minus World Ending","0","2.0","42.0","mr6k409z","FDS","verified","https://www.speedrun.com/api/v1/runs/8yve6jem","2017-01-13"
"9medod2y","o863w4w8","eddiecatgaming","Warpless","0","23.0","17.0","nzelreqp","WiiVC","verified","https://www.speedrun.com/api/v1/runs/9medod2y","2017-01-13"
"dy4ve9qy","98rre381","Storster","Warpless","0","55.0","41.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/dy4ve9qy","2017-01-13"
"1zqn4k9z","98r2y03x","SoloQ","Any%","0","5.0","1.983","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/1zqn4k9z","2017-01-13"
"jy9g15nm","0jm3rpz8","ZakatakOfVA","Any%","0","11.0","0","kz9wynep","NESClassic","verified","https://www.speedrun.com/api/v1/runs/jy9g15nm","2017-01-14"
"emkx81xz","y8dwvlgj","donnaken15","Any%","0","5.0","16.567","jm95z9ol","NES","rejected","https://www.speedrun.com/api/v1/runs/emkx81xz","2017-01-14"
"pm38n96y","18qz7n78","Tebt_W","Any%","0","5.0","19.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/pm38n96y","2017-01-15"
"pzg1xn0z","v8l3qgv8","PeterBorah","Any%","0","5.0","57.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/pzg1xn0z","2017-01-15"
"0zn61rly","kjpor458","rcd333","Any%","0","5.0","4.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/0zn61rly","2017-01-15"
"8y8ljqxm","o863w4w8","eddiecatgaming","Any% All-Stars","0","5.0","18.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8y8ljqxm","2017-01-17"
"2ywojn0m","e8ekmz28","Thabeast721","Any%","0","5.0","15.0","v06dr394","WiiUVC","verified","https://www.speedrun.com/api/v1/runs/2ywojn0m","2017-01-18"
"2ywojx0m","68wo13jg","Rayquaza911","Any%","0","5.0","43.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/2ywojx0m","2017-01-18"
"2ywoj23m","7j46n581","Elipsis","Any%","0","6.0","55.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/2ywoj23m","2017-01-18"
"1zqn7g9z","68wo13jg","Rayquaza911","Any%","0","5.0","14.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/1zqn7g9z","2017-01-18"
"2ywo3k9m","5j5wp6zj","theprogrammer88","Any%","0","6.0","21.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/2ywo3k9m","2017-01-19"
