"Run ID","User ID","User Name","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"ywdd422z","18qwrkw8","bendersrus","0","1.0","55.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/ywdd422z","2020-10-12"
"y9115w2m","18qwrkw8","bendersrus","0","1.0","50.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y9115w2m","2020-10-12"
"ywddk72z","j5wv14wj","TheRoadRunner","0","2.0","2.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/ywddk72z","2020-10-14"
"mr99v5gm","j5wv14wj","TheRoadRunner","0","13.0","14.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mr99v5gm","2020-10-15"
"z5338n5y","j5wv14wj","TheRoadRunner","0","6.0","3.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z5338n5y","2020-10-15"
"z1ox357m","qj2lgw7x","Zennan","0","15.0","43.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z1ox357m","2020-10-30"
"m757724z","jn339dwx","Rtgrzy","0","22.0","46.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/m757724z","2020-11-01"
"yv9oodez","zxzkk6ex","cyndifusic","0","18.0","30.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yv9oodez","2020-11-01"
"mr9n5o2m","86vdooqj","Kvaus26","0","2.0","9.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mr9n5o2m","2020-11-03"
"zpl9d2gm","8qzm1v78","K-Patch","4.0","52.0","46.0","8gejn93d","WiiU","new","https://www.speedrun.com/api/v1/runs/zpl9d2gm","2020-11-13"
"ylv71lxm","8qzm1v78","K-Patch","0","56.0","25.0","8gejn93d","WiiU","new","https://www.speedrun.com/api/v1/runs/ylv71lxm","2020-11-13"
